Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,480.299988,492.500000,477.000000,487.649994,486.722900,6954147
2020-06-26,490.250000,491.000000,472.200012,479.950012,479.037567,7489306
2020-06-29,475.500000,487.350006,475.000000,482.000000,481.083649,5727377
2020-06-30,483.399994,483.950012,469.799988,472.950012,472.050873,8339357
2020-07-01,473.500000,475.799988,466.149994,468.149994,467.259979,5983810
2020-07-02,468.000000,474.950012,467.950012,473.000000,472.100769,3731827
2020-07-03,477.000000,479.350006,472.000000,476.850006,475.943451,4666364
2020-07-06,478.000000,481.250000,471.399994,480.200012,479.287079,5995257
2020-07-07,480.000000,486.000000,476.149994,479.250000,478.338867,6793452
2020-07-08,482.549988,488.000000,479.950012,482.500000,481.582703,6279449
2020-07-09,484.549988,487.200012,480.350006,481.950012,481.033752,3184268
2020-07-10,484.649994,498.899994,483.049988,493.899994,492.961029,14898919
2020-07-13,495.000000,501.700012,492.299988,499.700012,498.750000,7504299
2020-07-14,500.000000,503.899994,490.100006,492.100006,491.164459,6996801
2020-07-15,494.200012,499.399994,492.200012,495.100006,494.158752,4710170
2020-07-16,496.000000,505.950012,490.600006,499.700012,498.750000,11263548
2020-07-17,499.600006,509.549988,497.350006,503.600006,502.642578,9592466
2020-07-20,501.899994,501.899994,481.600006,483.799988,482.880219,16111398
2020-07-21,488.000000,488.200012,475.000000,477.250000,476.342682,8470749
2020-07-22,479.649994,488.000000,471.600006,474.299988,473.398285,9848007
2020-07-23,477.950012,481.850006,474.049988,476.000000,475.095062,5416291
2020-07-24,490.000000,497.799988,481.250000,485.600006,484.676819,19812185
2020-07-27,484.850006,487.600006,469.000000,475.500000,474.596008,6112617
2020-07-28,475.500000,483.750000,473.250000,482.600006,481.682526,5917155
2020-07-29,485.700012,496.299988,484.149994,493.000000,492.062744,8531803
2020-07-30,493.200012,513.200012,487.299988,509.950012,508.980530,17534819
2020-07-31,514.250000,541.000000,507.500000,531.700012,530.689148,41253676
2020-08-03,534.099976,540.200012,516.799988,519.400024,518.412598,25348229
2020-08-04,522.000000,532.400024,517.250000,528.950012,527.944397,11950138
2020-08-05,537.900024,538.000000,527.049988,528.849976,527.844543,10928555
2020-08-06,533.900024,541.450012,526.150024,532.250000,531.238098,10919796
2020-08-07,532.299988,535.450012,522.599976,525.950012,524.950073,7275403
2020-08-10,526.000000,550.799988,526.000000,543.849976,542.816040,16271180
2020-08-11,548.000000,549.599976,535.099976,541.049988,540.021362,7774058
2020-08-12,540.750000,540.750000,529.750000,532.150024,531.138306,7405695
2020-08-13,532.150024,535.950012,519.049988,520.799988,519.809875,8729438
2020-08-14,523.500000,536.000000,522.000000,531.349976,530.339783,11787355
2020-08-17,536.099976,537.500000,527.000000,528.349976,527.345520,6657699
2020-08-18,531.700012,533.900024,524.150024,526.000000,525.000000,5555588
2020-08-19,530.000000,532.900024,524.349976,525.400024,525.400024,5414452
2020-08-20,524.500000,529.900024,521.049988,522.299988,522.299988,4886692
2020-08-21,526.549988,538.700012,524.299988,532.349976,532.349976,9833484
2020-08-24,538.650024,538.650024,528.049988,533.450012,533.450012,5675533
2020-08-25,533.599976,535.150024,523.450012,525.099976,525.099976,4414315
2020-08-26,526.049988,530.000000,522.250000,525.150024,525.150024,5205745
2020-08-27,528.950012,537.000000,524.400024,532.250000,532.250000,8564601
2020-08-28,538.099976,564.750000,534.750000,555.750000,555.750000,29017731
2020-08-31,560.650024,561.000000,514.049988,520.250000,520.250000,20056792
2020-09-01,521.200012,527.650024,506.200012,521.450012,521.450012,13860865
2020-09-02,523.500000,525.599976,509.200012,514.500000,514.500000,9636136
2020-09-03,518.549988,526.849976,512.549988,523.450012,523.450012,10052098
2020-09-04,518.000000,530.400024,508.250000,512.450012,512.450012,12380025
2020-09-07,516.000000,518.200012,504.250000,513.250000,513.250000,6320017
2020-09-08,512.000000,517.650024,498.649994,501.899994,501.899994,8519561
2020-09-09,497.000000,512.799988,493.600006,509.299988,509.299988,10532163
2020-09-10,512.700012,516.700012,503.649994,507.950012,507.950012,8572739
2020-09-11,507.000000,512.349976,502.600006,505.549988,505.549988,5189670
2020-09-14,505.549988,509.000000,494.000000,495.799988,495.799988,8041379
2020-09-15,498.000000,512.400024,496.000000,506.399994,506.399994,11686574
2020-09-16,510.149994,520.000000,503.399994,518.500000,518.500000,10080107
2020-09-17,516.799988,521.900024,510.500000,512.000000,512.000000,9959257
2020-09-18,517.450012,535.000000,515.000000,523.349976,523.349976,25685130
2020-09-21,523.799988,528.250000,499.000000,503.649994,503.649994,9977984
2020-09-22,509.500000,515.000000,493.600006,508.850006,508.850006,9862141
2020-09-23,520.500000,521.000000,498.250000,502.899994,502.899994,10846053
2020-09-24,497.500000,501.250000,483.000000,485.799988,485.799988,8768744
