Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,632.000000,642.000000,629.150024,634.900024,634.900024,5816404
2020-06-26,639.000000,643.650024,631.599976,634.900024,634.900024,3847728
2020-06-29,637.000000,648.000000,635.400024,644.900024,644.900024,6772032
2020-06-30,647.950012,649.900024,638.000000,640.250000,640.250000,4319880
2020-07-01,642.599976,642.599976,621.049988,627.099976,627.099976,4809651
2020-07-02,630.000000,654.450012,626.000000,646.200012,646.200012,6169821
2020-07-03,652.950012,652.950012,635.500000,638.799988,638.799988,5379171
2020-07-06,640.000000,644.250000,629.200012,634.599976,634.599976,5604802
2020-07-07,637.950012,642.599976,635.200012,636.549988,636.549988,3781547
2020-07-08,643.450012,648.000000,632.500000,634.400024,634.400024,6952585
2020-07-09,643.950012,643.950012,636.250000,639.049988,639.049988,4354183
2020-07-10,640.000000,647.000000,636.700012,638.900024,638.900024,4119561
2020-07-13,641.000000,646.000000,636.599976,638.349976,638.349976,3450069
2020-07-14,639.950012,644.000000,631.250000,632.299988,632.299988,5432821
2020-07-15,634.400024,643.500000,633.099976,638.200012,638.200012,4253913
2020-07-16,639.950012,677.400024,635.900024,674.500000,674.500000,16098128
2020-07-17,674.500000,696.650024,669.250000,689.099976,689.099976,15244102
2020-07-20,689.000000,690.849976,672.349976,674.349976,674.349976,5469496
2020-07-21,676.099976,682.099976,660.000000,662.299988,662.299988,4314750
2020-07-22,666.150024,677.799988,657.500000,661.700012,661.700012,5918154
2020-07-23,663.950012,674.000000,662.200012,671.450012,671.450012,4620517
2020-07-24,673.000000,681.000000,658.200012,666.049988,666.049988,4962702
2020-07-27,673.950012,673.950012,650.400024,652.900024,652.900024,4465020
2020-07-28,651.000000,665.750000,644.250000,662.599976,662.599976,4583066
2020-07-29,662.599976,685.549988,662.599976,681.250000,681.250000,7288781
2020-07-30,681.200012,698.950012,681.000000,685.950012,685.950012,7170665
2020-07-31,687.000000,724.000000,687.000000,720.150024,720.150024,18897302
2020-08-03,724.000000,734.200012,701.000000,710.400024,710.400024,12500683
2020-08-04,708.000000,718.900024,703.200012,713.849976,713.849976,6970907
2020-08-05,720.799988,729.950012,716.000000,722.150024,722.150024,5263136
2020-08-06,724.950012,739.700012,720.099976,731.099976,731.099976,9663886
2020-08-07,738.000000,739.650024,724.500000,728.650024,728.650024,6159632
2020-08-10,760.000000,814.500000,751.349976,795.599976,795.599976,56895213
2020-08-11,801.099976,801.849976,768.750000,778.000000,778.000000,14861526
2020-08-12,778.000000,778.000000,755.599976,762.099976,762.099976,7841540
2020-08-13,765.950012,782.900024,754.099976,760.250000,760.250000,13741253
2020-08-14,762.000000,787.750000,752.549988,771.799988,771.799988,16276204
2020-08-17,779.000000,781.000000,765.500000,771.650024,771.650024,6145819
2020-08-18,772.000000,779.650024,763.000000,764.849976,764.849976,5520627
2020-08-19,770.000000,772.700012,756.650024,758.349976,758.349976,6296055
2020-08-20,758.349976,771.750000,758.349976,762.700012,762.700012,8167570
2020-08-21,768.849976,770.599976,759.049988,760.750000,760.750000,4700914
2020-08-24,763.000000,767.000000,750.250000,751.750000,751.750000,4942344
2020-08-25,756.250000,758.000000,745.250000,747.750000,747.750000,3424047
2020-08-26,751.500000,754.000000,744.200012,748.000000,748.000000,3730702
2020-08-27,750.799988,764.000000,749.950012,756.200012,756.200012,6989194
2020-08-28,763.000000,771.000000,746.700012,748.599976,748.599976,8205618
2020-08-31,752.000000,755.700012,705.200012,713.549988,713.549988,7649137
2020-09-01,713.549988,741.000000,710.000000,736.549988,736.549988,6260037
2020-09-02,739.950012,748.500000,729.200012,738.250000,738.250000,5583378
2020-09-03,742.700012,745.950012,735.000000,738.599976,738.599976,3560610
2020-09-04,733.750000,750.000000,717.099976,724.599976,724.599976,7473315
2020-09-07,728.000000,733.799988,707.000000,716.750000,716.750000,4688730
2020-09-08,716.750000,726.450012,704.400024,708.200012,708.200012,4818121
2020-09-09,709.150024,734.950012,705.200012,727.549988,727.549988,9082694
2020-09-10,729.000000,735.900024,719.250000,726.799988,726.799988,4571167
2020-09-11,725.799988,731.500000,720.250000,725.950012,725.950012,2465429
2020-09-14,729.000000,730.250000,717.750000,721.599976,721.599976,3104686
2020-09-15,723.000000,754.000000,722.650024,742.450012,742.450012,14548327
2020-09-16,743.950012,756.500000,732.000000,752.599976,752.599976,6773101
2020-09-17,751.000000,762.000000,746.700012,751.500000,751.500000,7105767
2020-09-18,780.000000,819.299988,776.150024,806.250000,806.250000,35527335
2020-09-21,806.250000,811.950012,762.000000,768.099976,768.099976,12576400
2020-09-22,777.049988,787.950012,755.150024,777.650024,777.650024,14483843
2020-09-23,783.950012,784.000000,761.799988,767.400024,767.400024,6236391
2020-09-24,764.450012,766.650024,730.000000,733.450012,733.450012,7123763
