Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,1727.000000,1749.000000,1713.050049,1717.900024,1711.473755,18312025
2020-06-26,1728.800049,1752.000000,1717.000000,1741.650024,1735.134888,14270458
2020-06-29,1728.050049,1739.750000,1715.550049,1723.150024,1716.704102,11824524
2020-06-30,1737.000000,1741.000000,1695.550049,1704.099976,1697.725342,13972563
2020-07-01,1720.000000,1749.000000,1708.050049,1737.599976,1731.099976,13136179
2020-07-02,1743.000000,1767.599976,1735.050049,1760.349976,1760.349976,13286365
2020-07-03,1779.800049,1793.000000,1768.000000,1787.900024,1787.900024,13583909
2020-07-06,1805.000000,1858.000000,1792.099976,1851.800049,1851.800049,21697962
2020-07-07,1860.000000,1864.349976,1806.300049,1823.449951,1823.449951,16239990
2020-07-08,1824.050049,1834.949951,1790.000000,1798.000000,1798.000000,12093186
2020-07-09,1809.000000,1835.000000,1786.250000,1824.250000,1824.250000,16807336
2020-07-10,1828.500000,1884.599976,1824.250000,1878.050049,1878.050049,20195218
2020-07-13,1903.349976,1947.699951,1900.000000,1935.000000,1935.000000,32124262
2020-07-14,1934.000000,1941.699951,1887.300049,1917.000000,1917.000000,31073305
2020-07-15,1937.949951,1978.800049,1798.000000,1844.000000,1844.000000,64457578
2020-07-16,1847.000000,1869.000000,1812.449951,1843.400024,1843.400024,28133826
2020-07-17,1845.000000,1920.000000,1838.000000,1911.699951,1911.699951,22948894
2020-07-20,1917.800049,1932.000000,1899.650024,1919.900024,1919.900024,16887635
2020-07-21,1939.000000,1977.000000,1936.500000,1971.550049,1971.550049,19463004
2020-07-22,1983.000000,2010.000000,1960.699951,2004.000000,2004.000000,27584518
2020-07-23,2003.949951,2079.699951,1991.349976,2057.800049,2057.800049,26921017
2020-07-24,2058.000000,2163.000000,2057.800049,2146.149902,2146.149902,55655668
2020-07-27,2178.800049,2198.800049,2127.899902,2156.199951,2156.199951,37060665
2020-07-28,2156.199951,2194.000000,2150.649902,2177.699951,2177.699951,25435297
2020-07-29,2177.899902,2182.800049,2070.449951,2096.649902,2096.649902,33534147
2020-07-30,2099.000000,2139.699951,2072.000000,2108.850098,2108.850098,33623699
2020-07-31,2114.500000,2129.000000,2052.800049,2067.100098,2067.100098,34593133
2020-08-03,2051.300049,2057.000000,2003.099976,2009.000000,2009.000000,21559142
2020-08-04,2020.599976,2167.000000,2000.250000,2150.600098,2150.600098,42476932
2020-08-05,2169.000000,2196.000000,2118.300049,2126.449951,2126.449951,34404810
2020-08-06,2157.000000,2167.699951,2107.800049,2134.100098,2134.100098,22762545
2020-08-07,2129.800049,2157.800049,2120.199951,2146.449951,2146.449951,15222303
2020-08-10,2159.100098,2165.000000,2108.100098,2119.850098,2119.850098,12441573
2020-08-11,2134.800049,2160.000000,2100.350098,2133.800049,2133.800049,21611256
2020-08-12,2121.000000,2145.000000,2106.800049,2127.600098,2127.600098,13967116
2020-08-13,2128.000000,2138.899902,2110.000000,2122.050049,2122.050049,11459190
2020-08-14,2122.550049,2157.000000,2089.250000,2113.800049,2113.800049,15333164
2020-08-17,2105.000000,2105.000000,2070.100098,2091.350098,2091.350098,14296834
2020-08-18,2085.000000,2134.300049,2082.350098,2118.550049,2118.550049,14097746
2020-08-19,2141.000000,2154.000000,2121.350098,2131.550049,2131.550049,15731396
2020-08-20,2120.000000,2123.899902,2088.000000,2097.050049,2097.050049,10401212
2020-08-21,2118.000000,2122.000000,2077.000000,2081.850098,2081.850098,11667129
2020-08-24,2091.399902,2104.500000,2070.500000,2095.750000,2095.750000,15098991
2020-08-25,2106.000000,2111.300049,2078.000000,2082.100098,2082.100098,8947563
2020-08-26,2085.000000,2147.949951,2047.000000,2137.300049,2137.300049,27630190
2020-08-27,2148.000000,2150.000000,2103.250000,2110.600098,2110.600098,12961252
2020-08-28,2120.000000,2132.899902,2106.250000,2116.149902,2116.149902,12537520
2020-08-31,2174.000000,2174.000000,2060.350098,2080.699951,2080.699951,28648125
2020-09-01,2100.000000,2122.399902,2062.399902,2087.250000,2087.250000,17821397
2020-09-02,2092.000000,2138.000000,2085.000000,2128.199951,2128.199951,12437162
2020-09-03,2128.000000,2138.750000,2103.000000,2112.100098,2112.100098,8577634
2020-09-04,2083.550049,2096.949951,2072.199951,2077.250000,2077.250000,13141644
2020-09-07,2084.000000,2105.750000,2044.250000,2082.649902,2082.649902,10119064
2020-09-08,2092.000000,2121.000000,2080.500000,2107.100098,2107.100098,12643749
2020-09-09,2085.000000,2167.800049,2081.449951,2161.350098,2161.350098,25525961
2020-09-10,2183.100098,2344.949951,2175.350098,2314.000000,2314.000000,64750460
2020-09-11,2312.000000,2337.850098,2287.100098,2319.750000,2319.750000,27445768
2020-09-14,2325.000000,2360.000000,2282.000000,2302.550049,2302.550049,20335273
2020-09-15,2311.949951,2325.750000,2288.149902,2318.850098,2318.850098,12542824
2020-09-16,2320.000000,2369.350098,2310.550049,2324.550049,2324.550049,15668979
2020-09-17,2320.000000,2333.699951,2291.850098,2298.750000,2298.750000,11919927
2020-09-18,2314.250000,2319.449951,2276.550049,2305.699951,2305.699951,15264068
2020-09-21,2300.000000,2336.000000,2247.350098,2255.850098,2255.850098,15519031
2020-09-22,2277.000000,2277.000000,2201.550049,2211.149902,2211.149902,16056620
2020-09-23,2260.000000,2276.750000,2205.300049,2230.800049,2230.800049,19839282
2020-09-24,2207.899902,2226.000000,2176.050049,2181.199951,2181.199951,13764841
