Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,192.149994,197.350006,191.000000,193.550003,189.545761,9502767
2020-06-26,195.649994,197.500000,191.550003,192.649994,188.664368,6960471
2020-06-29,192.500000,192.949997,185.649994,190.699997,186.754715,7559711
2020-06-30,191.149994,195.600006,187.800003,189.350006,185.432648,11450924
2020-07-01,190.300003,193.050003,188.550003,191.449997,187.489212,8342523
2020-07-02,192.350006,195.000000,190.050003,194.449997,190.427124,9164225
2020-07-03,195.699997,196.500000,190.500000,190.949997,186.999542,6610447
2020-07-06,192.149994,195.250000,190.500000,193.750000,191.750000,10803674
2020-07-07,194.699997,194.750000,190.250000,190.850006,190.850006,6564421
2020-07-08,191.000000,202.000000,191.000000,195.350006,195.350006,22607746
2020-07-09,196.350006,202.750000,196.100006,197.449997,197.449997,14801527
2020-07-10,196.000000,196.000000,191.000000,193.300003,193.300003,10893400
2020-07-13,195.399994,199.800003,195.250000,198.399994,198.399994,11050714
2020-07-14,198.000000,198.399994,191.649994,194.050003,194.050003,7233285
2020-07-15,196.000000,199.850006,193.399994,194.899994,194.899994,9389574
2020-07-16,194.000000,201.899994,192.600006,201.149994,201.149994,13646627
2020-07-17,203.199997,211.800003,202.649994,206.750000,206.750000,23872563
2020-07-20,207.500000,208.850006,204.000000,206.800003,206.800003,6380346
2020-07-21,208.000000,210.750000,204.149994,209.949997,209.949997,5671648
2020-07-22,211.000000,214.000000,204.100006,207.000000,207.000000,9323615
2020-07-23,206.899994,210.500000,205.449997,209.350006,209.350006,5251158
2020-07-24,206.000000,211.600006,203.250000,205.000000,205.000000,8192444
2020-07-27,202.050003,208.500000,200.100006,206.949997,206.949997,10548103
2020-07-28,208.100006,215.750000,207.449997,214.899994,214.899994,9784893
2020-07-29,214.050003,220.949997,213.850006,217.550003,217.550003,11276206
2020-07-30,218.649994,221.949997,213.149994,214.350006,214.350006,6483799
2020-07-31,214.500000,221.250000,213.300003,220.250000,220.250000,7306481
2020-08-03,221.000000,225.449997,218.649994,220.550003,220.550003,9865865
2020-08-04,221.550003,229.250000,219.149994,228.100006,228.100006,9878195
2020-08-05,228.500000,236.199997,228.149994,235.149994,235.149994,11076752
2020-08-06,235.000000,239.949997,232.500000,239.500000,239.500000,10772815
2020-08-07,236.800003,241.000000,235.800003,240.199997,240.199997,6794779
2020-08-10,241.000000,246.350006,238.550003,245.199997,245.199997,6482292
2020-08-11,246.500000,255.500000,246.300003,253.750000,253.750000,15124767
2020-08-12,252.000000,257.899994,249.050003,256.799988,256.799988,8055411
2020-08-13,258.100006,264.000000,255.850006,258.600006,258.600006,14516343
2020-08-14,259.000000,267.299988,257.549988,265.350006,265.350006,13199058
2020-08-17,266.899994,271.250000,263.200012,269.600006,269.600006,10757867
2020-08-18,270.600006,279.200012,267.350006,277.149994,277.149994,10683637
2020-08-19,278.000000,279.899994,274.200012,278.549988,278.549988,10287297
2020-08-20,273.000000,284.500000,271.149994,282.649994,282.649994,11325004
2020-08-21,284.350006,288.000000,280.350006,281.899994,281.899994,10884069
2020-08-24,284.149994,287.250000,282.600006,285.750000,285.750000,9488675
2020-08-25,286.549988,287.250000,280.149994,284.899994,284.899994,7786996
2020-08-26,285.500000,286.850006,283.149994,286.200012,286.200012,5278515
2020-08-27,285.350006,290.750000,283.799988,289.299988,289.299988,5930824
2020-08-28,285.500000,289.750000,280.049988,280.700012,280.700012,11914490
2020-08-31,281.000000,281.750000,268.450012,269.799988,269.799988,19774467
2020-09-01,269.799988,288.500000,269.049988,286.799988,286.799988,13679100
2020-09-02,288.500000,294.000000,285.049988,293.000000,293.000000,11710711
2020-09-03,293.000000,295.850006,290.850006,293.399994,293.399994,6425365
2020-09-04,286.049988,291.250000,280.549988,282.350006,282.350006,8442924
2020-09-07,281.000000,287.750000,278.850006,286.500000,286.500000,8634438
2020-09-08,286.000000,288.399994,278.399994,281.149994,281.149994,7609074
2020-09-09,273.200012,288.500000,272.450012,286.850006,286.850006,14099247
2020-09-10,289.350006,290.250000,278.450012,285.350006,285.350006,9369826
2020-09-11,283.950012,289.000000,282.700012,287.799988,287.799988,6485991
2020-09-14,287.100006,293.950012,285.600006,289.850006,289.850006,7275752
2020-09-15,290.950012,294.549988,288.750000,289.600006,289.600006,6682205
2020-09-16,289.000000,291.700012,286.299988,288.649994,288.649994,6090447
2020-09-17,286.000000,288.799988,283.149994,286.850006,286.850006,5287608
2020-09-18,285.299988,293.549988,284.450012,287.700012,287.700012,9911089
2020-09-21,289.399994,290.299988,270.049988,271.299988,271.299988,7522304
2020-09-22,269.299988,275.149994,262.700012,271.899994,271.899994,13246981
2020-09-23,274.899994,274.899994,263.649994,268.200012,268.200012,8444204
2020-09-24,263.049988,264.950012,257.549988,258.549988,258.549988,7984409
