Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,550.049988,563.500000,550.000000,559.299988,557.298401,523357
2020-06-26,560.000000,566.299988,557.750000,560.299988,558.294800,372786
2020-06-29,560.299988,568.799988,551.200012,567.250000,565.219910,276083
2020-06-30,573.000000,576.950012,557.849976,559.650024,557.647156,489206
2020-07-01,574.000000,574.000000,558.150024,559.799988,557.796570,357451
2020-07-02,565.700012,566.700012,557.500000,558.500000,556.501221,216498
2020-07-03,560.750000,582.950012,560.750000,581.099976,579.020325,1222478
2020-07-06,588.900024,589.400024,574.950012,576.500000,574.436829,642840
2020-07-07,579.000000,582.500000,566.000000,567.150024,565.120300,314023
2020-07-08,572.900024,573.599976,559.299988,561.250000,559.241394,301815
2020-07-09,563.000000,570.250000,560.500000,568.849976,566.814209,255685
2020-07-10,567.650024,578.849976,566.000000,574.700012,572.643311,3230509
2020-07-13,575.000000,589.099976,570.000000,586.750000,584.650146,502298
2020-07-14,586.000000,596.599976,578.700012,589.099976,586.991699,1110186
2020-07-15,589.799988,589.799988,559.700012,564.150024,562.131042,652407
2020-07-16,565.000000,567.349976,553.500000,562.599976,560.586548,630567
2020-07-17,563.950012,573.799988,562.049988,567.349976,565.319580,465565
2020-07-20,569.000000,582.549988,567.549988,575.750000,573.689514,908724
2020-07-21,578.500000,583.799988,566.450012,567.750000,565.718140,455552
2020-07-22,568.000000,575.450012,563.000000,569.500000,567.461914,653165
2020-07-23,570.000000,575.650024,564.250000,567.099976,565.070435,870853
2020-07-24,565.000000,567.049988,555.400024,559.799988,557.796570,329748
2020-07-27,558.000000,563.500000,544.250000,559.299988,557.298401,591926
2020-07-28,560.799988,573.599976,555.049988,564.650024,562.629272,420055
2020-07-29,566.000000,569.150024,560.450012,566.349976,564.323120,727234
2020-07-30,577.000000,579.000000,543.400024,552.849976,550.871460,1961497
2020-07-31,551.099976,559.000000,546.450012,554.849976,552.864319,528109
2020-08-03,551.549988,556.049988,546.500000,547.250000,545.291504,307688
2020-08-04,548.000000,553.049988,545.000000,548.799988,546.835938,303607
2020-08-05,550.200012,560.299988,546.599976,558.849976,556.849976,344094
2020-08-06,562.500000,562.500000,553.000000,555.500000,555.500000,321749
2020-08-07,553.500000,563.000000,552.000000,560.599976,560.599976,298285
2020-08-10,562.500000,565.049988,555.000000,558.349976,558.349976,720980
2020-08-11,560.799988,560.799988,550.299988,551.250000,551.250000,523509
2020-08-12,551.250000,560.799988,545.650024,548.549988,548.549988,845058
2020-08-13,537.900024,548.150024,523.950012,535.650024,535.650024,1282260
2020-08-14,542.549988,542.549988,525.099976,528.900024,528.900024,972626
2020-08-17,533.000000,533.000000,518.099976,521.400024,521.400024,971803
2020-08-18,527.000000,528.950012,520.099976,526.799988,526.799988,535369
2020-08-19,529.400024,539.799988,527.200012,536.099976,536.099976,1080877
2020-08-20,530.049988,533.549988,523.099976,525.500000,525.500000,1055613
2020-08-21,529.000000,529.400024,517.599976,520.000000,520.000000,788876
2020-08-24,520.000000,532.299988,508.500000,527.200012,527.200012,593765
2020-08-25,533.000000,536.000000,526.000000,528.599976,528.599976,584833
2020-08-26,527.000000,527.000000,512.450012,514.549988,514.549988,702578
2020-08-27,514.799988,518.400024,508.799988,511.000000,511.000000,656839
2020-08-28,513.799988,529.500000,511.549988,523.549988,523.549988,581912
2020-08-31,520.000000,522.049988,508.750000,513.950012,513.950012,1314655
2020-09-01,517.000000,555.049988,514.049988,546.750000,546.750000,3316505
2020-09-02,552.000000,558.950012,545.400024,550.450012,550.450012,1209706
2020-09-03,550.799988,552.799988,535.700012,538.150024,538.150024,396560
2020-09-04,530.099976,537.299988,519.599976,523.099976,523.099976,651212
2020-09-07,526.349976,527.099976,510.200012,515.200012,515.200012,393374
2020-09-08,516.799988,516.799988,494.000000,497.899994,497.899994,1043439
2020-09-09,494.399994,506.700012,491.500000,504.500000,504.500000,1015683
2020-09-10,508.799988,508.799988,491.299988,497.549988,497.549988,1094064
2020-09-11,498.000000,502.549988,488.750000,491.649994,491.649994,661786
2020-09-14,495.899994,498.000000,468.500000,474.649994,474.649994,1882740
2020-09-15,474.649994,487.500000,470.049988,485.700012,485.700012,1122006
2020-09-16,487.700012,490.500000,480.450012,481.649994,481.649994,486046
2020-09-17,481.000000,485.000000,474.100006,478.850006,478.850006,296663
2020-09-18,483.000000,497.850006,475.600006,496.700012,496.700012,1200831
2020-09-21,496.399994,496.399994,461.350006,467.850006,467.850006,1021403
2020-09-22,467.600006,478.350006,460.600006,471.049988,471.049988,772050
2020-09-23,470.000000,470.000000,423.950012,433.899994,433.899994,2554302
2020-09-24,426.600006,433.450012,414.950012,418.850006,418.850006,1417577
