Date,Open,High,Low,Close,Adj Close,Volume
2020-06-26,96.400002,97.400002,95.550003,97.000000,91.364700,15572219
2020-06-29,97.650002,98.050003,94.449997,94.900002,89.386703,18130595
2020-06-30,97.000000,97.750000,95.199997,95.800003,90.234421,18496305
2020-07-01,94.699997,94.699997,92.300003,93.599998,88.162224,21639137
2020-07-02,94.500000,94.500000,93.150002,93.400002,87.973846,14333457
2020-07-03,93.599998,95.349998,92.750000,94.500000,89.009941,15274841
2020-07-06,95.900002,96.400002,94.849998,95.199997,89.669273,11830916
2020-07-07,95.400002,95.449997,92.250000,92.550003,87.173233,18786009
2020-07-08,92.849998,92.849998,90.849998,91.000000,85.713272,26256635
2020-07-09,91.300003,92.000000,90.800003,91.199997,85.901657,11910945
2020-07-10,91.199997,91.300003,89.750000,90.400002,85.148132,12213053
2020-07-13,91.050003,92.849998,89.500000,89.900002,84.677177,17508551
2020-07-14,89.800003,89.900002,87.400002,87.650002,82.557899,14240946
2020-07-15,88.300003,89.750000,87.750000,88.050003,82.934662,11582839
2020-07-16,88.199997,88.400002,85.849998,86.750000,81.710190,10152592
2020-07-17,87.199997,88.650002,87.000000,88.300003,83.170143,12238969
2020-07-20,88.900002,88.900002,87.000000,87.150002,82.086952,12349129
2020-07-21,88.000000,88.650002,86.800003,88.349998,83.217232,20118152
2020-07-22,88.750000,92.599998,88.699997,90.349998,85.101044,31321718
2020-07-23,90.900002,91.599998,90.250000,90.550003,85.289421,11161294
2020-07-24,90.300003,90.500000,88.550003,89.400002,84.206230,11352904
2020-07-27,89.550003,89.599998,87.250000,87.650002,82.557899,10071266
2020-07-28,87.900002,88.800003,86.900002,88.550003,83.405617,13888285
2020-07-29,88.500000,89.650002,87.900002,88.150002,83.028854,10732504
2020-07-30,88.550003,89.000000,86.099998,86.599998,81.568901,10668042
2020-07-31,86.900002,87.599998,86.300003,87.000000,81.945656,7906179
2020-08-03,87.199997,87.199997,85.000000,85.599998,80.626991,14158505
2020-08-04,86.500000,87.000000,85.349998,85.599998,80.626991,19621505
2020-08-05,85.900002,86.599998,85.400002,85.900002,80.909561,9478990
2020-08-06,86.500000,87.449997,85.599998,86.150002,81.145042,12208873
2020-08-07,86.199997,86.699997,85.349998,85.800003,80.815384,10339288
2020-08-10,86.800003,88.699997,86.150002,88.199997,83.075943,12215464
2020-08-11,89.000000,89.599998,87.800003,88.250000,83.123047,11180265
2020-08-12,88.000000,89.150002,87.050003,88.699997,83.546898,14803880
2020-08-13,87.400002,87.500000,86.500000,87.250000,84.711990,13723113
2020-08-14,87.349998,89.849998,86.699997,88.400002,85.828545,25402282
2020-08-17,89.400002,96.500000,89.400002,95.300003,92.527832,115111358
2020-08-18,96.199997,97.800003,94.050003,95.050003,92.285103,52023697
2020-08-19,96.000000,96.500000,94.250000,94.650002,91.896736,21840924
2020-08-20,94.599998,101.900002,94.250000,101.099998,98.159111,112338263
2020-08-21,102.699997,107.849998,101.599998,105.949997,102.868027,107862545
2020-08-24,107.099998,108.000000,103.750000,105.400002,102.334030,49154455
2020-08-25,106.000000,107.400002,103.199997,103.800003,100.780571,50940674
2020-08-26,104.599998,104.599998,101.599998,102.800003,99.809662,30828711
2020-08-27,103.199997,103.900002,102.000000,102.599998,99.615479,19363725
2020-08-28,103.150002,104.250000,101.250000,101.550003,98.596024,21358972
2020-08-31,102.599998,102.699997,95.500000,96.400002,93.595833,40298594
2020-09-01,97.500000,101.150002,96.500000,99.800003,96.896927,44304572
2020-09-02,99.800003,100.500000,98.300003,98.949997,96.071648,20904846
2020-09-03,99.000000,99.699997,96.900002,97.699997,94.858009,19004282
2020-09-04,96.050003,97.449997,94.000000,94.699997,91.945274,27339411
2020-09-07,94.800003,96.000000,92.050003,92.400002,89.712189,28474893
2020-09-08,93.250000,93.250000,90.300003,90.650002,88.013092,31186005
2020-09-09,90.099998,91.250000,88.500000,90.400002,87.770363,28307198
2020-09-10,91.000000,91.500000,89.250000,90.550003,87.916000,27263673
2020-09-11,90.199997,90.900002,89.449997,90.099998,87.479088,18190992
2020-09-14,90.400002,91.949997,89.750000,90.849998,88.207268,22533738
2020-09-15,90.900002,92.750000,90.550003,91.099998,88.449997,26866105
2020-09-16,91.599998,91.599998,89.300003,89.650002,89.650002,20778500
2020-09-17,89.050003,89.449997,88.300003,88.650002,88.650002,21804215
2020-09-18,89.050003,91.099998,88.699997,90.550003,90.550003,44757908
2020-09-21,91.150002,91.349998,87.349998,88.300003,88.300003,17714694
2020-09-22,88.300003,89.550003,85.300003,87.699997,87.699997,25113194
2020-09-23,87.650002,88.150002,84.199997,85.099998,85.099998,24107408
2020-09-24,84.099998,85.650002,82.150002,82.650002,82.650002,17724521
2020-09-25,83.349998,85.150002,82.349998,84.599998,84.599998,15999527
