Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,188.100006,191.350006,185.350006,186.250000,186.250000,4477214
2020-06-26,188.000000,188.699997,186.149994,188.000000,188.000000,3303912
2020-06-29,188.000000,188.649994,183.199997,187.550003,187.550003,3555861
2020-06-30,187.649994,194.949997,187.649994,193.600006,193.600006,6481812
2020-07-01,194.149994,195.699997,190.399994,192.199997,192.199997,2866671
2020-07-02,192.699997,196.399994,192.050003,193.699997,193.699997,2693150
2020-07-03,194.600006,196.250000,192.050003,195.800003,195.800003,4168368
2020-07-06,197.750000,198.000000,193.350006,193.899994,193.899994,2632204
2020-07-07,194.600006,194.600006,191.100006,193.250000,193.250000,2551741
2020-07-08,194.250000,196.600006,192.800003,195.550003,195.550003,3253782
2020-07-09,196.399994,202.899994,195.600006,202.000000,202.000000,8857415
2020-07-10,202.199997,204.350006,196.500000,197.199997,197.199997,6643771
2020-07-13,197.199997,199.699997,193.750000,198.449997,198.449997,5213191
2020-07-14,197.850006,199.199997,190.000000,190.500000,190.500000,4391973
2020-07-15,192.500000,193.250000,187.699997,188.649994,188.649994,4521037
2020-07-16,189.449997,193.000000,185.699997,192.500000,192.500000,3137329
2020-07-17,193.100006,195.600006,191.300003,193.449997,193.449997,3254793
2020-07-20,195.000000,197.000000,194.500000,195.699997,195.699997,2204858
2020-07-21,201.000000,208.000000,200.000000,204.949997,204.949997,12976607
2020-07-22,204.949997,204.949997,199.100006,200.899994,200.899994,3320086
2020-07-23,201.500000,202.250000,197.250000,197.949997,197.949997,3302917
2020-07-24,197.949997,202.500000,196.500000,200.949997,200.949997,5135301
2020-07-27,205.899994,208.949997,202.050003,207.149994,207.149994,11855463
2020-07-28,206.750000,218.850006,205.800003,216.699997,216.699997,8290461
2020-07-29,216.500000,219.600006,213.750000,215.600006,215.600006,5678086
2020-07-30,216.000000,222.199997,213.050003,221.250000,221.250000,5871670
2020-07-31,221.250000,225.500000,217.600006,220.100006,220.100006,6638453
2020-08-03,218.500000,225.800003,218.500000,221.149994,221.149994,6020079
2020-08-04,221.100006,225.149994,220.250000,221.550003,221.550003,4706837
2020-08-05,221.600006,224.149994,219.250000,220.899994,220.899994,4114590
2020-08-06,221.350006,224.750000,221.100006,222.949997,222.949997,3245608
2020-08-07,222.000000,226.250000,218.600006,219.550003,219.550003,4871444
2020-08-10,221.000000,223.500000,219.550003,221.850006,221.850006,3306247
2020-08-11,222.850006,229.250000,221.350006,222.750000,222.750000,6916287
2020-08-12,222.500000,223.199997,219.300003,221.800003,221.800003,2396639
2020-08-13,222.300003,224.850006,219.800003,222.000000,222.000000,2238706
2020-08-14,221.800003,224.550003,218.850006,220.750000,220.750000,2751124
2020-08-17,221.750000,222.949997,218.100006,219.350006,219.350006,2479307
2020-08-18,219.500000,229.199997,219.500000,228.199997,228.199997,5469182
2020-08-19,230.199997,231.850006,225.699997,226.949997,226.949997,4820916
2020-08-20,224.800003,228.300003,224.000000,225.350006,225.350006,1540485
2020-08-21,226.600006,228.699997,224.399994,225.949997,225.949997,1700347
2020-08-24,226.500000,227.250000,223.149994,224.199997,224.199997,2503427
2020-08-25,224.600006,226.199997,221.100006,222.350006,222.350006,1638069
2020-08-26,223.600006,223.600006,219.600006,220.850006,220.850006,2595484
2020-08-27,222.000000,223.699997,220.199997,221.350006,221.350006,2046018
2020-08-28,222.100006,225.149994,220.350006,222.449997,222.449997,4113864
2020-08-31,222.500000,224.100006,208.550003,210.550003,210.550003,4230643
2020-09-01,211.000000,214.350006,208.399994,213.000000,213.000000,4386376
2020-09-02,213.250000,218.500000,211.250000,217.250000,217.250000,3871634
2020-09-03,218.300003,220.000000,213.500000,214.600006,214.600006,3292415
2020-09-04,211.699997,212.600006,207.000000,208.500000,208.500000,3950168
2020-09-07,208.500000,212.350006,206.449997,210.550003,210.550003,4220400
2020-09-08,210.500000,210.500000,205.649994,206.500000,206.500000,2070634
2020-09-09,205.750000,210.500000,204.300003,209.449997,209.449997,2844517
2020-09-10,210.800003,214.449997,207.300003,212.949997,212.949997,2591774
2020-09-11,212.949997,214.500000,211.100006,212.449997,212.449997,1841491
2020-09-14,214.300003,217.000000,209.800003,211.100006,211.100006,4594264
2020-09-15,210.949997,217.850006,210.550003,217.449997,217.449997,3027667
2020-09-16,217.949997,221.000000,216.050003,218.600006,218.600006,4891756
2020-09-17,218.000000,222.699997,217.399994,220.300003,220.300003,4404608
2020-09-18,221.750000,223.000000,217.050003,220.000000,220.000000,3567707
2020-09-21,220.000000,220.250000,207.699997,209.750000,209.750000,2412725
2020-09-22,209.500000,210.550003,203.000000,206.800003,206.800003,3532427
2020-09-23,206.399994,211.399994,204.550003,209.250000,209.250000,4129810
2020-09-24,206.149994,208.199997,197.449997,198.250000,198.250000,3308708
